AJ,23,2789,y,0,0,0,0,0,4,0,none,0,none,none,ground,none,2789 broke down mid round after a piece of its machinery fell off after an interaction with an opposing robot. The robot was immobile after only moving back and forth 2 inches. ,n
KeaganF,23,7130,0,1,0,0,0,0,0,single,0,poor,poor,ground,none,"I missed part o the match due to the fatc that the computer was dead, but the robot seemed very slow and didn't do anything.",n,n
AT,23,8114,y,0,1,0,1,0,6,0,none,0,none,poor,ground,some,"Shooter mechanism was extremely clunky and loose, flapping around. It also was horrible at making speaker shots, entirely missing them and hitting the same spot below the speaker opening 2/3 of the attempted shots. ",n
KeaganF,23,7130,0,1,0,0,0,0,0,single,0,poor,poor,ground,none,"I missed part o the match due to the fatc that the computer was dead, but the robot seemed very slow and didn't do anything.",n,n
JackN,23,7138,0,0,0,0,0,0,0,single,0,y,average,poor,none,none,"Kinda clunky driving. Thought the robot sucked at first but it actually turned out to be mainly a defense robot. Didn't score any points. However, it did climb the chain at the end. The hooks are kinda sketchy since they were facing two different directions innitially.",n
KeaganF,23,7130,0,1,0,0,0,0,0,single,0,poor,poor,ground,none,"I missed part o the match due to the fatc that the computer was dead, but the robot seemed very slow and didn't do anything.",n,n
EstherK,23,4610,0,0,1,1,0,1,0,none,0,none,average,human,none,"Driving started out pretty smooth, but then near the second half it became a little awkward. It was pretty unsure throughout the match, and it was sitting around a little. When it lined up to the speaker, it took at least 10 seconds for it to finally shoot. ",n,n
AT,24,4717,y,0,0,2,0,0,1,0,none,0,poor,poor,ground,none,"Extremely clunky, could not move around effectively. Not accurate in anything from the amp to intake and couldn't even score in the speaker or attempt to climb at the end.",n
NoamW,24,5894,y,0,0,0,0,0,5,0,single,0,none,average,human,some,"Fouled in the very beginning, missed a ton on intake with no ground pickup, weak shots.",n
JackN,24,3743,y,0,0,0,1,0,2,0,none,0,poor,average,human,none,Started off with decent defense then it faded down to poor defense. Did not score any points.,n
JackN,24,3743,y,0,0,0,1,0,2,0,none,0,poor,average,human,none,Started off with decent defense then it faded down to poor defense. Did not score any points.,n
AJ,24,3679,y,0,1,1,5,0,0,1,single,0,excellent,excellent,ground,none,3679 was a very good robot that smoothly glided across the field while being precise and accurate. It did not miss a single not and did very well throughout the round and made up for a majority of the goals,n
KeaganF,24,8879,y,0,0,0,4,0,8,0,park,0,y,none,average,ground,none,It missed mutiple times and couldn't pick up piece consistently. 
EstherK,24,5503,0,0,0,0,0,0,0,none,0,poor,poor,ground,none,"It picked up a note from the ground once, then was driving around the whole field not doing much. It seemed like it was focusing on defense, but that was not clear until the later half of the match because the defense was not very good at all. It mostly was just driving near the middle of the field, not contributing. ",n,n
AJ,25,5892,y,0,0,0,2,0,2,0,single,0,average,average,both,none,Robot did a good job in scoring goals into speaker as well as hanging off the chain. ,n
AT,25,6369,y,0,0,0,1,0,3,0,park,0,poor,poor,ground,none,"Horrible shooting mechanism, quite slow, and not very well structured in all mechanisms such as intake.",n
JackN,25,3561,y,0,0,2,2,0,2,0,double,0,y,average,average,ground,none,"Very solid bot. I thought that the bot played great defense and had great offensive moments. The climbing system was also really smooth. Overall, a solid bot."
JackN,25,3561,y,0,0,2,2,0,2,0,double,0,y,average,average,ground,none,"Very solid bot. I thought that the bot played great defense and had great offensive moments. The climbing system was also really smooth. Overall, a solid bot."
JackN,25,3561,y,0,0,2,2,0,2,0,double,0,y,average,average,ground,none,"Very solid bot. I thought that the bot played great defense and had great offensive moments. The climbing system was also really smooth. Overall, a solid bot."
JackN,25,3561,y,0,0,2,2,0,2,0,double,0,y,average,average,ground,none,"Very solid bot. I thought that the bot played great defense and had great offensive moments. The climbing system was also really smooth. Overall, a solid bot."
KeaganF,25,8610,0,0,0,0,0,3,0,none,0,none,poor,ground,none,The robot was very bad at shooting. It had bad movment. Overall it was pretty bad.,n,n
EstherK,25,4332,0,0,0,0,0,0,0,park,0,average,average,none,some,"It did not attempt any intake. It focused the whole match on defense, but got a foul when it was pinning the other team for more than 5 seconds near the amp. For endgame, it zoomed over to hang on the chain, but was moving too fast. One of the climbers got messed up as it contacted the chain, hindering the robot so it was unable to hang. ",n,n
NoamW,25,6357,y,0,0,0,0,0,0,0,none,0,none,none,none,none,"Wildly flung around in auto and start of teleop, then died in the first few seconds of teleop period starting",n
JackN,26,4597,0,0,0,0,0,0,0,none,0,none,none,none,none,No bot present,n,n
AT,26,8507,y,0,0,0,1,0,0,3,single,0,average,average,human,none,"Relatively functional, could be better by being faster, a little more aggressive, and having a more direct and multipurpose function.",n
AJ,26,9664,0,0,0,2,0,1,0,none,0,average,average,ground,none,Robot did wellin shooting as well as amps.,n,n
NoamW,26,5052,0,0,0,1,0,5,0,park,0,none,poor,ground,none,"Shooter was really unreliable, dropped notes a lot or slipped out of intake/shooter.",n,n
EstherK,26,5414,y,0,1,3,9,0,4,0,park,0,none,excellent,ground,none,"It skillfully shot into the speaker from different areas of the field. It focused entirely on offense, which allowed it to rapidly score. Intake and shooting were very efficient. ",n
IshantY,27,9448,0,0,0,0,0,1,2,none,0,none,poor,human,none,"Clunky and awkward driving, robot got hit and something broke off. Was immobile for the last 45 seconds.",n,n
ZiaH,27,418,y,0,2,2,2,0,0,0,park,0,none,average,both,some,tech fouls,n
ChanD,27,5726,0,0,0,0,0,0,0,park,0,excellent,poor,none,none,"Didn't score anything, main strategy was defense.",n,n
GenM,27,9506,y,0,0,0,0,0,2,0,park,0,none,average,ground,none,Got notes stuck under the bumper on the wheels throughout the match,n
DmitryM,27,3847,y,0,4,3,10,0,0,0,park,0,excellent,excellent,both,none,"Really skilled driver. Very good combination of mobility, defense, and offense. Always goes for the closest node and doesn't really play supportive roles. ",n
davidd,27,3802,0,0,0,0,0,0,5,single,0,none,average,human,none,Very good at passing. Probably could do speaker but didn't this match,n,n
DmitryM,28,9524,0,0,0,0,0,0,0,park,0,none,poor,human,none,"Kitbot. Didn't move during autonomous. Very clumsy human player and bad driver-human player cooperation. Attempted getting 8 nodes from the human player station, but didn't get any...",n,n
ZiaH,28,8827,y,0,0,0,4,0,2,0,triple,0,none,average,ground,none,good driver and took alot of shots which worked out well,n
GenM,28,6155,y,0,0,0,0,0,1,0,none,0,none,average,ground,none,"Intake worked at first but broke after attempting to shoot once, pushed notes around after",n
IshantY,28,9121,y,0,0,1,3,0,2,0,none,0,none,average,ground,some,"Had a foul in TeleOp with having 2 notes in control. Had trouble scoring in the amp, but was good with scoring 3 notes in the speaker. All missed notes were from the Amp.",n
ChanD,29,9137,0,0,0,0,0,0,0,none,0,none,none,none,none,"Bad --> moved very very very little, then no movement.",n,n
ZiaH,29,3743,0,0,0,2,0,0,0,park,0,none,excellent,human,some,intake doesnt work well at all it takes them a really long time but once w=they get the notes in they are great,n,n
GenM,29,5894,y,0,0,0,0,0,2,0,none,0,none,average,human,some,"grabbed 2 notes for tech foul in auto, ran over a piece of a note soon after teleop started and became immobile for the rest of the match",n
DmitryM,29,9054,0,0,0,3,0,0,0,single,0,none,poor,human,none,Kitbot with a pretty awkward but functioning climbing mechanism. I missed the autonomous part of the game because my computer died :( Sorrryyyy,n,n
IshantY,29,5103,y,0,0,0,1,0,2,0,none,0,none,average,human,none,"Driving was smooth while traversing the field, but had a lot of trouble lining up with the speaker and scoring in the amp. It struggled with turning as well. The shooter was ok, it had some firing issues but was pretty reliable. Only missed 2 shots.",n
El CidL,29,4610,y,0,0,0,2,0,1,0,none,0,average,average,human,none,"Very average. Sometimes seemed to slow down for a second, then continue driving at normal speed. They tried to climb, but didn't have enough time to make it off the ground.",n
ZiaH,30,5503,y,0,0,0,0,0,0,0,single,0,average,average,none,none,Only played defense and didnt even attempt to get any notes,n
ChanD,30,7138,y,0,0,0,0,0,3,0,park,0,none,average,human,none,"Very slow, easily blocked by other robots, missed all of its shots, can only grab notes from human player so takes longer",n
DmitryM,30,3561,y,0,1,3,0,0,1,0,single,0,none,average,both,none,"Dropped a node during auto. I believe that the robot has both types of intakes, but they only used the ground intake. Tried climbing but I don't think they succeeded in the end because the robot was touching the floor. Only one climbing arm. The driving got awkward towards the end, probably because of some connection issues or a drive train issue. ",n
GenM,30,5892,y,0,1,0,0,0,0,0,park,0,excellent,excellent,none,none,"Played defense pretty well throughout the entire match,attempted to climb but failed",n
El CidL,30,9140,0,0,3,0,0,4,0,none,0,average,average,both,none,"Scored in amp well, but all misses were when scoring in speaker. Randomly vibrated when moving quickly.",n,n
IshantY,30,8598,0,0,0,3,0,3,0,single,0,none,average,ground,none,"They had strong driving skills, and were able to pick up notes and move around well. Their shooter had a lot of aiming problems and was able to get in a few at the end. The intake was sort of shaky, it had trouble keeping notes secured, which led to 2 misses.",n,n
ZiaH,31,9664,0,0,0,0,0,0,0,none,0,none,none,none,none,Didnt show up to match!,n,n
DmitryM,31,3679,y,0,0,0,0,0,2,0,none,0,none,none,none,none,"Very careful driving at first but then lost connection with the robot and became immobile for the rest of the match. Outtake RPM is really high, so the robot makes uncontrolled shots. ",n
GenM,31,8114,y,0,0,0,3,0,8,0,park,0,none,average,ground,none,"missed 2-3 notes in auto, shot many times but missed most in teleop",n
IshantY,31,4364,0,0,0,0,0,0,0,park,0,none,poor,none,none,"Their intake was broken. They were driving around the middle and pushing around notes for the entire game. Not sure about the shooter, but got to park in the end. Didn't try to play defense and barely moved in auto.",n,n
El CidL,31,2789,y,0,0,0,1,0,6,0,none,0,none,average,both,none,Never left their side of the court. Went for speaker every time and weren't very accurate.,n
DmitryM,32,4332,0,0,0,0,0,0,0,none,0,none,none,none,none,"Showed up the the match late (were possibly having some issues). 

They indeed had some issues, the robot was immobile... ",n,n
ZiaH,32,9506,y,0,0,0,1,0,4,0,park,0,none,average,ground,none,their shooter wasnt strong enough but they were able to take alot of shots on target.,n
AsheX,32,5052,0,0,0,0,0,3,0,none,0,none,poor,ground,none,shots kept falling short,n,n
IshantY,32,8507,y,0,0,0,0,0,1,3,none,0,none,average,human,none,"Were constantly passing and going up to the speaker - confusing on what type of bot they were. Would shoot notes from the climbing area towards the speaker and midfield area, and also went up to the speaker and scored and missed once respectively.",n
El CidL,32,3802,y,0,0,0,3,0,0,0,single,0,average,average,human,none,Attempted to score once in the speaker during autonomous and missed.,n
AsheX,33,9448,y,0,0,0,0,0,3,0,none,0,poor,poor,human,none,very fast but kept hitting stuff,n
ZiaH,33,2583,0,1,1,1,0,0,0,single,0,excellent,average,both,some,They had alot of tech fouls and their intake was pretty unreliable ,n,n
DmitryM,33,6369,y,0,0,0,8,0,0,0,none,0,none,excellent,both,some,"Got a foul during auto because the node in the shooter didn't shoot and they picked up another one. I think they have both intakes, but they only used ground intake. ",n
DmitryM,33,6369,y,0,0,0,8,0,0,0,none,0,none,excellent,both,some,"Got a foul during auto because the node in the shooter didn't shoot and they picked up another one. I think they have both intakes, but they only used ground intake. ",n
DmitryM,33,6369,y,0,0,0,8,0,0,0,none,0,none,excellent,both,some,"Got a foul during auto because the node in the shooter didn't shoot and they picked up another one. I think they have both intakes, but they only used ground intake. ",n
DmitryM,33,6369,y,0,0,0,8,0,0,0,none,0,none,excellent,both,some,"Got a foul during auto because the node in the shooter didn't shoot and they picked up another one. I think they have both intakes, but they only used ground intake. ",n
DmitryM,33,6369,y,0,0,0,8,0,0,0,none,0,none,excellent,both,some,"Got a foul during auto because the node in the shooter didn't shoot and they picked up another one. I think they have both intakes, but they only used ground intake. ",n
El CidL,33,8610,0,0,0,0,0,0,0,none,0,poor,average,ground,none,"A note got stuck on top of the robot for the whole match. Robot was not able to do anything because of this, and spent the match trying to get the note off. Attempted climb but ran out of time.",n,n
GenM,33,6357,y,0,0,0,0,0,2,0,single,0,average,poor,ground,some,"Seemed to have multiple crashes with other robots, tech foul for 2 stuck notes, missed all shots on speaker",n
IshantY,33,8625,0,0,0,0,0,1,0,none,0,poor,poor,human,none,"Auto was bad, missed a preloaded note. The robot was very lost and I think they had a connection issue as for the last 45 seconds they were drving back and forth, not really playing defense or pursuing notes. They were bad at driving and couldnt turn without hitting the climbing mechanism or hitting the walls. Picked up 2 notes the enitre match.",n,n
ZiaH,34,3847,y,0,7,0,8,0,0,0,single,0,none,excellent,ground,none,One of the best robots ive seen today the auto and the driver are amazing.,n
AsheX,34,9418,0,0,0,0,0,1,0,single,0,excellent,poor,ground,none,couldn't get stuck note off robot,n,n
El CidL,34,5414,y,0,0,0,7,0,3,2,none,0,average,excellent,ground,none,"Threw a few notes to their side early in the game, then switched to going for speaker. Was able to score speaker from far away. Missed a speaker shot during autonomous.",n
IshantY,34,9524,0,0,0,0,0,3,0,none,0,none,none,human,none,The robot was super slow and clunky and towards the middle of the match it was immobile in the middle of the field. It had and missed a preloaded note in auto. The robot had a shaky intake and had trouble taking in notes.,n,n
GenM,34,8019,0,1,0,5,0,1,0,park,0,none,excellent,ground,none,"scored many speakers and drived well,tried to climb but was unable to, overall good bot/team",n,n
ZiaH,35,418,0,0,0,0,0,0,0,none,0,none,poor,none,none,I think our robot broke that was pretty bad ,n,n
AsheX,35,6155,0,0,0,0,0,0,0,none,0,none,none,none,none,was not there,n,n
GenM,35,8827,0,0,0,0,0,0,0,none,0,none,none,none,none,robot did not show up,n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
DmitryM,35,5726,0,0,1,0,0,0,0,park,0,none,average,both,none,"All robots were probably having radio connections, 5726 became immobile by the end of the match. Didn't really shoot any nodes, the shooter seemed not to work either. ",n,n
El CidL,35,8879,0,0,0,2,0,2,0,single,0,average,average,ground,none,My computer stopped working for half of the match. I did not see autonomous and some of teleop.,n,n
IshantY,35,9121,0,0,0,2,0,1,0,park,0,none,excellent,both,none,Only scouted half the match but the robot was smooth with movement and was able to score.,n,n
ZiaH,36,3743,y,0,0,0,0,0,1,0,none,0,none,none,ground,none,was working pretty well in the beginning but at the end became immobile,n
GenM,36,8114,y,0,1,0,0,0,0,0,park,0,average,average,ground,none,Turning system broke at the start of teleop and could not do anything other than drive around for the whole match,n
AsheX,36,5892,y,0,3,0,8,0,1,0,none,0,none,excellent,ground,none,note got stuck on robot but they got it off,n
DmitryM,36,8598,0,0,0,1,0,2,0,single,0,none,poor,both,none,"Very clumsy driving, the red alliance robot kept hitting 8598 at the end so it couldn't score anything ",n,n
DmitryM,36,8598,0,0,0,1,0,2,0,single,0,none,poor,both,none,"Very clumsy driving, the red alliance robot kept hitting 8598 at the end so it couldn't score anything ",n,n
IshantY,36,9137,y,0,0,0,0,0,0,0,none,0,none,none,none,none,The robot wasnt able to move at all besides a couple of feet in the first 1 minutes but gained the ability to move later. Was getting hit heavily and moved around the field without interacting with notes or scoring.,n
El CidL,36,9664,0,0,0,0,0,0,0,none,0,poor,poor,none,many,Drove on top of another bot and literally flattened it. Also bashed into many other bots around the other teams speaker.,n,n
JackL,37,2789,y,0,0,0,0,0,0,0,park,0,none,poor,ground,none,Shooting system too weak,n
LBT,37,3679,0,1,0,6,0,1,0,none,0,none,excellent,ground,none,Often pushed other in alliance and dragged at first. ,n,n
EATW,37,5051,0,0,0,1,0,1,0,park,0,none,poor,ground,none,Got note stuck on wheel for about half the match but fixed,n,n
EATW,38,4332,0,0,0,0,0,0,0,none,0,none,none,none,none,Didn't move the whole match,n,n
JackL,38,2583,y,0,0,3,0,0,0,0,single,0,none,average,human,none,Only went for amp,n
MAXB,37,6357,y,0,0,0,2,0,6,0,none,0,none,average,ground,some,was okay but they kept on shooting underneath the speaker and the note didn't have enough power. Got a  foul for having two notes during autonomous.,n
LBT,38,9506,y,0,0,0,5,0,2,0,none,0,none,average,ground,none,They only shoot in speaker. Has to reverse a bit to shoot in speaker. ,n
RithiS,38,9140,0,1,0,5,0,6,0,none,0,none,poor,ground,none,"The robot had to intake and then make a 180 to actually shoot. SInce the driver was medicore, this process took a long time. This combined with the fact that they missed half the shots made them ok at best. They had what I think was a single climber, but didn't use it. I don't think it works",n,n
RithiS,38,9140,0,1,0,5,0,6,0,none,0,none,poor,ground,none,"The robot had to intake and then make a 180 to actually shoot. SInce the driver was medicore, this process took a long time. This combined with the fact that they missed half the shots made them ok at best. They had what I think was a single climber, but didn't use it. I don't think it works",n,n
MAXB,39,5103,y,0,1,0,1,0,1,0,none,0,poor,poor,human,none,was just a kit bot that was average all around. only managed to make 2 cycles.,n
PierceH,39,3847,y,0,5,4,3,1,0,0,none,0,poor,excellent,ground,none,"Great driver, looked skilled
Played mediocre defense, could be intentional or not
Scored a lot, especially in auto",n
AliceW,39,4717,y,0,0,0,0,0,1,0,none,0,excellent,excellent,ground,none,Attempted amp but this broke the intake and it got locked in the ground position ,n
LBT,39,6369,y,0,0,0,0,0,0,0,none,0,excellent,average,ground,none,"The intake didn't seem to work at first, switched to defense. Couldn't seem to pick up the note. ",n
LBT,39,6369,y,0,0,0,0,0,0,0,none,0,excellent,average,ground,none,"The intake didn't seem to work at first, switched to defense. Couldn't seem to pick up the note. ",n
RithiS,39,8625,0,0,1,0,0,0,0,none,0,none,poor,human,none,"For the forst half of the match, they were stuck in a corner. Then they started to really questionably edge their way way to the human player station. Then they got one note in an kitbot-esqe amp scorer and put it in the amp. They had a double climber, but it didn't work.",n,n
RithiS,39,8625,0,0,1,0,0,0,0,none,0,none,poor,human,none,"For the forst half of the match, they were stuck in a corner. Then they started to really questionably edge their way way to the human player station. Then they got one note in an kitbot-esqe amp scorer and put it in the amp. They had a double climber, but it didn't work.",n,n
JackL,39,5414,y,0,2,2,6,0,0,0,park,0,none,excellent,ground,none,Crashed into 3847 hard and fast multiple times,n
PierceH,40,6155,y,0,0,0,0,0,0,0,park,0,none,poor,none,none,"Intake was not working
Driver clumsy
Did not score",n
LBT,40,9448,y,0,0,0,0,0,1,0,none,0,poor,average,human,none,"9448 hit another robot, the battery started to shake, stopped moving for the rest of the match. Looks like a motor fell off.  ",n
LBT,40,9448,y,0,0,0,0,0,1,0,none,0,poor,average,human,none,"9448 hit another robot, the battery started to shake, stopped moving for the rest of the match. Looks like a motor fell off.  ",n
AliceW,40,8827,y,0,0,0,4,0,2,0,none,0,none,average,ground,none,got stuck on the amp for 30 seconds but got out and scored again before game ended,n
MAXB,40,9054,0,0,0,0,0,2,0,park,0,average,average,human,none,tried to shoot but wasn't powerful enough. did a bit of defense on a deactivated bot and then blocked the middle,n,n
RithiS,40,9418,y,0,1,0,8,0,1,0,double,0,none,excellent,ground,none,"VERY good driver, knew exactly what they were doing. Only missed piece was because another robot hit them while scoring. Only issue was that their auto stopped working after launching their pre-loaded piece. The intake got stuck while trying to load it in. 9.5/10",n
JackL,40,7175,y,0,0,0,0,0,0,0,park,0,none,average,human,none,shoot power low,n
PierceH,41,3561,0,0,0,0,0,0,0,single,0,none,average,human,none,Started watching late in the match,n,n
MAXB,41,9121,y,0,1,0,5,0,2,0,park,0,none,excellent,ground,none,worked really well and was able to make a lot of shots. other team tried to block it but it just bulldozed right through and was pushing the other bots around.,n
JackL,41,8626,y,0,0,0,0,0,0,0,double,0,average,average,ground,none,Very easy for note to get stuck. Got stuck this round,n
RithiS,41,8879,y,0,1,0,0,0,2,0,double,0,none,average,ground,none,"The intake and shooter were not reliable, but I only got to see 3 shots because a note got stuck under the intake for the rest of the match. The climb was very strong though.",n
LBT,41,8507,y,0,0,2,1,0,1,0,double,0,none,average,human,none,Nothing to add,n
LBT,41,8507,y,0,0,2,1,0,1,0,double,0,none,average,human,none,Nothing to add,n
AliceW,41,8019,0,1,0,0,0,0,0,single,0,none,poor,none,none,tried to intake once but stopped working towards beginning of match and went to climb also there were a lot of penalty's but no ones sure who did it,n,n
PierceH,42,5726,y,0,1,0,0,0,0,0,none,0,none,none,none,none,Robot stopped working a couple seconds into the match,n
MAXB,42,5894,y,0,0,0,0,0,0,0,single,0,poor,poor,none,none,couldn't shoot at all and tried to play defense but it was too slow so our robot was able to just zoom past them.,n
LBT,42,5503,y,0,0,0,4,0,0,0,single,0,none,average,ground,none,"When positioning to shoot, struggled to get it right. ",n
LBT,42,5503,y,0,0,0,4,0,0,0,single,0,none,average,ground,none,"When positioning to shoot, struggled to get it right. ",n
RithiS,42,4364,0,0,0,0,0,0,0,park,0,average,average,none,none,It was that one robot that had nothing on it. For the first half of the mtach it just sat in a corner. Then it started playing some 4/10  defense on 418. It had a climber but I don't think it worked so they just parked,n,n
RithiS,42,4364,0,0,0,0,0,0,0,park,0,average,average,none,none,It was that one robot that had nothing on it. For the first half of the mtach it just sat in a corner. Then it started playing some 4/10  defense on 418. It had a climber but I don't think it worked so they just parked,n,n
AliceW,42,9524,0,0,0,0,0,2,0,park,0,none,poor,human,none,failed to ground intake and some slow driving had climber but did not uuite get off the ground,n,n
JackL,42,418,y,3,0,0,8,0,0,0,park,0,none,excellent,ground,some,Very nice. Code worked,n
LBT,43,9137,0,0,0,0,0,0,0,none,0,none,none,none,none,Did not move. ,n,n
LBT,43,9137,0,0,0,0,0,0,0,none,0,none,none,none,none,Did not move. ,n,n
PierceH,43,8598,0,1,0,9,0,1,0,none,0,none,average,ground,none,"Pretty good
Scored a lot in speaker",n,n
JackL,43,3679,y,0,0,0,8,0,0,0,none,0,none,excellent,ground,none,"Good driving + shooting. However, no autonomous perioud stuff.",n
MAXB,43,5052,0,0,1,1,0,0,0,none,0,poor,average,ground,none,played a bit of defense but it was slow. got a couple shots in but overall was pretty mid.,n,n
RithiS,43,4610,y,0,0,0,0,0,3,0,none,0,none,poor,human,none,"Only tried to score in amp. Stock KitBot, but had 2 climbers instead of the normal one. I don't know if it works becuase they were too busy trying to score instead of trying to climb.",n
RithiS,43,4610,y,0,0,0,0,0,3,0,none,0,none,poor,human,none,"Only tried to score in amp. Stock KitBot, but had 2 climbers instead of the normal one. I don't know if it works becuase they were too busy trying to score instead of trying to climb.",n
AliceW,43,3802,y,1,0,1,0,0,2,3,park,0,poor,excellent,human,some,foul for making contact with red robot next to blues amp for too long smooth driving looks like it could shoot in speaker but got hit while shooting very smooth cycles,n
AliceW,44,9140,0,0,0,0,0,2,0,none,0,none,poor,ground,none,tape on intake roller broke and shut down the robot kept out taking before they were lined up with the amp,n,n
RithiS,44,3847,0,0,0,0,0,0,0,single,0,none,none,none,none,Was broken till the last 20 seconds. Then it woke up and hung,n,n
PierceH,44,8114,y,0,0,0,0,0,0,0,park,0,poor,poor,none,none,"Intake did not work
Clumsy Driver
Played mediocre defense",n
JackL,44,8625,0,0,1,0,0,0,0,none,0,none,average,human,none,Bad intake/feeding system.,n,n
MAXB,44,8749,y,0,0,0,2,0,2,0,park,0,none,excellent,ground,none,was very fast and scored a lot of speaker shots at the begining but towards the end it wasn't making any shots and didn't have enought power to shoot it all the way up.,n
LBT,44,5414,y,0,0,2,4,1,5,0,none,0,none,excellent,ground,some,Touching 2 notes in auto. Often over shoot and hit too hard. ,n
RithiS,45,9664,0,0,0,0,0,0,0,none,0,none,poor,human,none,"The most questionably made, rachet kitbot of all time. Primary made of cardboard. Drove arcoss the field over ane over. No climber",n,n
RithiS,45,9664,0,0,0,0,0,0,0,none,0,none,poor,human,none,"The most questionably made, rachet kitbot of all time. Primary made of cardboard. Drove arcoss the field over ane over. No climber",n,n
PierceH,45,6357,y,0,0,0,1,0,5,0,single,0,none,poor,ground,none,"Missed a ton
Poorish driving",n
LBT,45,4332,0,0,0,3,1,0,0,park,0,y,none,poor,ground,none,Was really slow and took a bit to shoot. ,n
LBT,45,4332,0,0,0,3,1,0,0,park,0,y,none,poor,ground,none,Was really slow and took a bit to shoot. ,n
MAXB,45,9054,0,0,0,3,0,1,0,single,0,none,average,human,none,was an average robot all around not amazing but not bad.,n,n
JackL,45,6155,y,0,0,0,0,0,0,0,none,0,none,poor,ground,none,"Bad shooting system, low power, shooot arm has atrocious adjustment speed",n
AliceW,45,4717,y,0,0,2,0,0,1,0,park,0,none,average,ground,none,had difficulty ground intaking/amp scoring outtake mechanism was lopsided and tilting slow overall,n
PierceH,46,4597,0,0,0,0,0,0,0,none,0,none,none,none,none,"Could not see the robot, assumed that it was immobile at the starting point blocked from my view",n,n
MAXB,46,5103,y,0,1,0,0,0,1,0,park,0,poor,average,human,many,was OK but wasn't able to make a lot of shots. Mosty tried to do a bit of defense.,n
LBT,46,7138,0,0,0,0,0,1,0,single,0,y,none,poor,none,none,"Drove around, then around the 50s mark, they started to climb. ",n
